;;; Dataset taken from http://archive.ics.uci.edu/ml/datasets/Mushroom
(
(+ (capShape x) (capSurface y) (capColor n) (bruises t) (odor a) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor p) (stalkShape e) (stalkRoot r) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing y) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population y) (habitat g))
(+ (capShape x) (capSurface s) (capColor y) (bruises t) (odor l) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor n) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population n) (habitat g))
(+ (capShape b) (capSurface y) (capColor w) (bruises t) (odor l) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor w) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population n) (habitat m))
(+ (capShape x) (capSurface y) (capColor y) (bruises t) (odor a) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor w) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population s) (habitat m))
(+ (capShape s) (capSurface f) (capColor n) (bruises f) (odor n) (gillAttachment f) (gillSpacing c) (gillSize n) (gillColor g) (stalkShape e) (stalkRoot e) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population y) (habitat u))
(+ (capShape b) (capSurface y) (capColor y) (bruises t) (odor l) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor w) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population s) (habitat m))
(+ (capShape x) (capSurface s) (capColor w) (bruises t) (odor l) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor n) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population s) (habitat m))
(+ (capShape x) (capSurface s) (capColor w) (bruises t) (odor a) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor w) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population n) (habitat g))
(- (capShape x) (capSurface s) (capColor n) (bruises t) (odor p) (gillAttachment f) (gillSpacing c) (gillSize n) (gillColor w) (stalkShape e) (stalkRoot e) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population v) (habitat g))
(+ (capShape x) (capSurface f) (capColor n) (bruises f) (odor n) (gillAttachment f) (gillSpacing c) (gillSize n) (gillColor n) (stalkShape e) (stalkRoot e) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population v) (habitat u))
(+ (capShape x) (capSurface y) (capColor y) (bruises t) (odor l) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor w) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population n) (habitat g))
(- (capShape x) (capSurface y) (capColor n) (bruises t) (odor p) (gillAttachment f) (gillSpacing c) (gillSize n) (gillColor k) (stalkShape e) (stalkRoot e) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population s) (habitat g))
(+ (capShape x) (capSurface y) (capColor y) (bruises t) (odor l) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor p) (stalkShape e) (stalkRoot r) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing y) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population y) (habitat p))
(+ (capShape b) (capSurface y) (capColor y) (bruises t) (odor l) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor k) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population s) (habitat g))
(+ (capShape f) (capSurface y) (capColor n) (bruises t) (odor l) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor p) (stalkShape e) (stalkRoot r) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing y) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population y) (habitat p))
(+ (capShape x) (capSurface y) (capColor w) (bruises t) (odor a) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor k) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population n) (habitat g))
(+ (capShape x) (capSurface s) (capColor y) (bruises t) (odor a) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor n) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population n) (habitat g))
(- (capShape x) (capSurface y) (capColor n) (bruises t) (odor p) (gillAttachment f) (gillSpacing c) (gillSize n) (gillColor p) (stalkShape e) (stalkRoot e) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population v) (habitat g))
(- (capShape x) (capSurface y) (capColor n) (bruises t) (odor p) (gillAttachment f) (gillSpacing c) (gillSize n) (gillColor n) (stalkShape e) (stalkRoot e) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population s) (habitat u))
(+ (capShape b) (capSurface y) (capColor y) (bruises t) (odor l) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor n) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population n) (habitat g))
(+ (capShape x) (capSurface s) (capColor w) (bruises f) (odor n) (gillAttachment f) (gillSpacing w) (gillSize b) (gillColor h) (stalkShape t) (stalkRoot e) (stalkSurfaceAboveRing f) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType e) (sporePrintColor k) (population s) (habitat g))
(- (capShape x) (capSurface s) (capColor w) (bruises t) (odor p) (gillAttachment f) (gillSpacing c) (gillSize n) (gillColor k) (stalkShape e) (stalkRoot e) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population v) (habitat g))
(+ (capShape x) (capSurface y) (capColor n) (bruises t) (odor l) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor w) (stalkShape e) (stalkRoot r) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing y) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population s) (habitat p))
(+ (capShape b) (capSurface s) (capColor w) (bruises t) (odor a) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor n) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population n) (habitat m))
(+ (capShape x) (capSurface y) (capColor y) (bruises t) (odor a) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor w) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population n) (habitat g))
(- (capShape x) (capSurface s) (capColor n) (bruises t) (odor p) (gillAttachment f) (gillSpacing c) (gillSize n) (gillColor n) (stalkShape e) (stalkRoot e) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population v) (habitat u))
(+ (capShape b) (capSurface y) (capColor y) (bruises t) (odor l) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor w) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population n) (habitat g))
(+ (capShape b) (capSurface y) (capColor w) (bruises t) (odor a) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor k) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population n) (habitat g))
(+ (capShape f) (capSurface y) (capColor y) (bruises t) (odor l) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor w) (stalkShape e) (stalkRoot r) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing y) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population s) (habitat g))
(+ (capShape b) (capSurface y) (capColor w) (bruises t) (odor a) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor k) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population s) (habitat g))
(+ (capShape x) (capSurface y) (capColor y) (bruises t) (odor a) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor p) (stalkShape e) (stalkRoot r) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing y) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population y) (habitat g))
(+ (capShape b) (capSurface s) (capColor y) (bruises t) (odor l) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor n) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population s) (habitat m))
(+ (capShape x) (capSurface s) (capColor y) (bruises t) (odor l) (gillAttachment f) (gillSpacing w) (gillSize n) (gillColor p) (stalkShape t) (stalkRoot b) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population v) (habitat d))
(+ (capShape b) (capSurface s) (capColor y) (bruises t) (odor a) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor g) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population n) (habitat m))
(+ (capShape b) (capSurface s) (capColor y) (bruises t) (odor a) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor n) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population n) (habitat m))
(- (capShape x) (capSurface y) (capColor w) (bruises t) (odor p) (gillAttachment f) (gillSpacing c) (gillSize n) (gillColor p) (stalkShape e) (stalkRoot e) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population v) (habitat u))
(- (capShape x) (capSurface y) (capColor w) (bruises t) (odor p) (gillAttachment f) (gillSpacing c) (gillSize n) (gillColor w) (stalkShape e) (stalkRoot e) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population v) (habitat g))
(- (capShape x) (capSurface s) (capColor n) (bruises t) (odor p) (gillAttachment f) (gillSpacing c) (gillSize n) (gillColor k) (stalkShape e) (stalkRoot e) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population v) (habitat u))
(+ (capShape x) (capSurface s) (capColor w) (bruises t) (odor a) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor n) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population s) (habitat m))
(+ (capShape x) (capSurface y) (capColor n) (bruises t) (odor a) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor p) (stalkShape e) (stalkRoot r) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing y) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population y) (habitat g))
(+ (capShape x) (capSurface y) (capColor y) (bruises t) (odor a) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor n) (stalkShape e) (stalkRoot r) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing y) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population y) (habitat g))
(+ (capShape x) (capSurface s) (capColor w) (bruises t) (odor a) (gillAttachment f) (gillSpacing w) (gillSize n) (gillColor w) (stalkShape t) (stalkRoot b) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population v) (habitat d))
(+ (capShape b) (capSurface y) (capColor w) (bruises t) (odor l) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor k) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population n) (habitat g))
(+ (capShape b) (capSurface s) (capColor y) (bruises t) (odor l) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor w) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population n) (habitat m))
(+ (capShape x) (capSurface f) (capColor g) (bruises f) (odor n) (gillAttachment f) (gillSpacing c) (gillSize n) (gillColor k) (stalkShape e) (stalkRoot e) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population v) (habitat u))
(+ (capShape b) (capSurface s) (capColor y) (bruises t) (odor a) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor n) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population s) (habitat m))
(+ (capShape x) (capSurface s) (capColor w) (bruises t) (odor l) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor g) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population s) (habitat g))
(+ (capShape x) (capSurface y) (capColor n) (bruises t) (odor a) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor w) (stalkShape e) (stalkRoot r) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing y) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population s) (habitat p))
(+ (capShape x) (capSurface y) (capColor y) (bruises t) (odor l) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor w) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population s) (habitat m))
(+ (capShape f) (capSurface f) (capColor w) (bruises t) (odor l) (gillAttachment f) (gillSpacing w) (gillSize n) (gillColor n) (stalkShape t) (stalkRoot b) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population v) (habitat d))
(+ (capShape f) (capSurface f) (capColor w) (bruises t) (odor a) (gillAttachment f) (gillSpacing w) (gillSize n) (gillColor w) (stalkShape t) (stalkRoot b) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor u) (population v) (habitat d))
(+ (capShape x) (capSurface s) (capColor w) (bruises t) (odor l) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor g) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population s) (habitat m))
(+ (capShape f) (capSurface s) (capColor y) (bruises t) (odor l) (gillAttachment f) (gillSpacing w) (gillSize n) (gillColor p) (stalkShape t) (stalkRoot b) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor u) (population v) (habitat d))
(+ (capShape s) (capSurface f) (capColor g) (bruises f) (odor n) (gillAttachment f) (gillSpacing c) (gillSize n) (gillColor p) (stalkShape e) (stalkRoot e) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population v) (habitat u))
(+ (capShape f) (capSurface f) (capColor y) (bruises t) (odor a) (gillAttachment f) (gillSpacing w) (gillSize n) (gillColor w) (stalkShape t) (stalkRoot b) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population v) (habitat d))
(+ (capShape x) (capSurface y) (capColor n) (bruises t) (odor l) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor p) (stalkShape e) (stalkRoot r) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing y) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population y) (habitat g))
(+ (capShape x) (capSurface y) (capColor y) (bruises t) (odor l) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor w) (stalkShape e) (stalkRoot r) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing y) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population s) (habitat g))
(+ (capShape x) (capSurface y) (capColor y) (bruises t) (odor l) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor p) (stalkShape e) (stalkRoot r) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing y) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population y) (habitat p))
(- (capShape x) (capSurface s) (capColor n) (bruises t) (odor p) (gillAttachment f) (gillSpacing c) (gillSize n) (gillColor k) (stalkShape e) (stalkRoot e) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population v) (habitat g))
(+ (capShape x) (capSurface s) (capColor y) (bruises t) (odor l) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor n) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population s) (habitat m))
(- (capShape x) (capSurface y) (capColor w) (bruises t) (odor p) (gillAttachment f) (gillSpacing c) (gillSize n) (gillColor p) (stalkShape e) (stalkRoot e) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population s) (habitat u))
(+ (capShape x) (capSurface y) (capColor y) (bruises t) (odor a) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor w) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population s) (habitat g))
(+ (capShape x) (capSurface y) (capColor w) (bruises t) (odor a) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor w) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population s) (habitat g))
(+ (capShape f) (capSurface s) (capColor y) (bruises t) (odor a) (gillAttachment f) (gillSpacing w) (gillSize n) (gillColor w) (stalkShape t) (stalkRoot b) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor u) (population v) (habitat d))
(- (capShape x) (capSurface y) (capColor n) (bruises t) (odor p) (gillAttachment f) (gillSpacing c) (gillSize n) (gillColor w) (stalkShape e) (stalkRoot e) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population v) (habitat g))
(+ (capShape b) (capSurface s) (capColor w) (bruises t) (odor a) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor n) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population s) (habitat g))
(+ (capShape s) (capSurface f) (capColor g) (bruises f) (odor n) (gillAttachment f) (gillSpacing c) (gillSize n) (gillColor n) (stalkShape e) (stalkRoot e) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population y) (habitat u))
(+ (capShape x) (capSurface s) (capColor y) (bruises t) (odor a) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor g) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor k) (population n) (habitat g))
(+ (capShape x) (capSurface f) (capColor g) (bruises f) (odor n) (gillAttachment f) (gillSpacing w) (gillSize b) (gillColor k) (stalkShape t) (stalkRoot e) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing f) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType e) (sporePrintColor n) (population s) (habitat g))
(+ (capShape x) (capSurface y) (capColor y) (bruises t) (odor a) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor n) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population s) (habitat m))
(+ (capShape b) (capSurface y) (capColor w) (bruises t) (odor l) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor g) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population s) (habitat g))
(+ (capShape b) (capSurface s) (capColor y) (bruises t) (odor l) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor k) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population n) (habitat m))
(+ (capShape x) (capSurface s) (capColor w) (bruises t) (odor l) (gillAttachment f) (gillSpacing w) (gillSize n) (gillColor w) (stalkShape t) (stalkRoot b) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor u) (population v) (habitat d))
(+ (capShape b) (capSurface s) (capColor w) (bruises t) (odor l) (gillAttachment f) (gillSpacing c) (gillSize b) (gillColor k) (stalkShape e) (stalkRoot c) (stalkSurfaceAboveRing s) (stalkSurfaceBelowRing s) (stalkColorAboveRing w) (stalkColorBelowRing w) (veilType p) (veilColor w) (ringNumber o) (ringType p) (sporePrintColor n) (population s) (habitat g))
